PRIMARY KEY,CourtName,Area,CourtDate,DayOfHearing,DatePrinted,DayPrinted,DateDifference(Hearing to Result),ResultType,DateOfPreviousCheck,TimeOfPreviousCheck,DayofPreviousCheck,AM/PM ofPreviousCheck,BestPredictedDate,BestPredAM/PM,BestPredDay,DateDif between PrintingAndLastCheck
1838,Croydon,H,04/01/2013,Friday,09/01/2013,Wednesday,5,Adjournment,08/01/2013,09:49,Tuesday,AM,07/01/2013,PM,Monday,1
1839,Huntingdon,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,07/01/2013,12:33,Monday,PM,08/01/2013,AM,Tuesday,1
1840,Westminster,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1841,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1842,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1843,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1844,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1845,Westminster,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1846,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1847,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1848,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1849,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1850,Westminster,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1851,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1852,Westminster,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1853,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1854,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1855,Westminster,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1856,Westminster,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1857,Westminster,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1858,Westminster,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1859,Westminster,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1860,Thames,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Bail condition,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1861,Thames,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Bail condition,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1862,Croydon,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Bail condition,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1863,Barkingside,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1864,Romford,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1865,Reading,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1866,Reading,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1867,Hammersmith,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1868,Harrow,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Bail condition,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1869,Blackfriars CC,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1870,Aylesbury,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1871,Isleworth,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1872,Thames,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1873,Thames,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Result,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1874,Thames,L,04/01/2013,Friday,08/01/2013,Tuesday,4,Bail condition,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1875,Woolich,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1876,St Albans,B,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1877,Bromley,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Bail condition,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1878,Crawley,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1879,Crawley,H,04/01/2013,Friday,08/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,07/01/2013,PM,Monday,NotCheckedBefore
1880,Tottenham,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,08:16,Wednesday,AM,08/01/2013,PM,Tuesday,1
1881,Hendon,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,08:16,Wednesday,AM,08/01/2013,PM,Tuesday,1
1882,Hendon,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,08:16,Wednesday,AM,08/01/2013,PM,Tuesday,1
1883,Highbury Corner,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,08:16,Wednesday,AM,08/01/2013,PM,Tuesday,1
1884,Maidstone,H,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,08:32,Wednesday,AM,08/01/2013,PM,Tuesday,1
1885,Maidstone,H,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,08:32,Wednesday,AM,08/01/2013,PM,Tuesday,1
1886,Maidstone,H,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,08:32,Wednesday,AM,08/01/2013,PM,Tuesday,1
1887,Folkestone,H,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,08:32,Wednesday,AM,08/01/2013,PM,Tuesday,1
1888,Canterbury,H,07/01/2013,Monday,10/01/2013,Thursday,3,Warrant,09/01/2013,08:32,Wednesday,AM,08/01/2013,PM,Tuesday,1
1889,Hendon,L,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,08:55,Wednesday,AM,08/01/2013,PM,Tuesday,1
1890,Uxbridge,H,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,08:55,Wednesday,AM,08/01/2013,PM,Tuesday,1
1891,Basildon,B,07/01/2013,Monday,15/01/2013,Tuesday,8,Adjournment,14/01/2013,09:04,Monday,AM,14/01/2013,PM,Monday,1
1892,Basildon,B,07/01/2013,Monday,14/01/2013,Monday,7,Result,11/01/2013,09:05,Friday,AM,12/01/2013,AM,Saturday,3
1893,Canterbury,H,07/01/2013,Monday,16/01/2013,Wednesday,9,Result,15/01/2013,09:26,Tuesday,AM,14/01/2013,PM,Monday,1
1894,Worthing,H,07/01/2013,Monday,10/01/2013,Thursday,3,Warrant,09/01/2013,09:28,Wednesday,AM,08/01/2013,PM,Tuesday,1
1895,Southend,B,07/01/2013,Monday,11/01/2013,Friday,4,Result,10/01/2013,10:08,Thursday,AM,09/01/2013,PM,Wednesday,1
1896,Guildford,H,07/01/2013,Monday,11/01/2013,Friday,4,Result,10/01/2013,10:24,Thursday,AM,09/01/2013,PM,Wednesday,1
1897,Guildford,H,07/01/2013,Monday,11/01/2013,Friday,4,Result,10/01/2013,10:24,Thursday,AM,09/01/2013,PM,Wednesday,1
1898,Croydon CC,H,07/01/2013,Monday,18/01/2013,Friday,11,Result,17/01/2013,10:27,Thursday,AM,16/01/2013,PM,Wednesday,1
1899,Croydon CC,H,07/01/2013,Monday,18/01/2013,Friday,11,Result,17/01/2013,10:27,Thursday,AM,16/01/2013,PM,Wednesday,1
1900,Croydon CC,H,07/01/2013,Monday,18/01/2013,Friday,11,Result,17/01/2013,10:27,Thursday,AM,16/01/2013,PM,Wednesday,1
1901,Croydon CC,H,07/01/2013,Monday,18/01/2013,Friday,11,Result,17/01/2013,10:27,Thursday,AM,16/01/2013,PM,Wednesday,1
1902,Croydon,H,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,10:40,Wednesday,AM,08/01/2013,PM,Tuesday,1
1903,Bromley,H,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:40,Wednesday,AM,08/01/2013,PM,Tuesday,1
1904,Hendon,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:40,Wednesday,AM,08/01/2013,PM,Tuesday,1
1905,Tottenham,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:40,Wednesday,AM,08/01/2013,PM,Tuesday,1
1906,Lavender Hill,H,07/01/2013,Monday,11/01/2013,Friday,4,Adjournment,09/01/2013,10:40,Wednesday,AM,08/01/2013,PM,Tuesday,2
1907,Blackfriars CC,B,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:41,Wednesday,AM,08/01/2013,PM,Tuesday,1
1908,Blackfriars CC,B,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,10:41,Wednesday,AM,08/01/2013,PM,Tuesday,1
1909,Worthing,H,07/01/2013,Monday,11/01/2013,Friday,4,Adjournment,10/01/2013,10:46,Thursday,AM,09/01/2013,PM,Wednesday,1
1910,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1911,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1912,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1913,Westminster,H,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1914,Westminster,H,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1915,Westminster,B,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1916,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1917,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1918,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1919,Westminster,H,07/01/2013,Monday,10/01/2013,Thursday,3,Result,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1920,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1921,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1922,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Bail condition,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1923,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1924,Westminster,B,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1925,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1926,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1927,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1928,Westminster,B,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1929,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1930,Westminster,L,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1931,Westminster,B,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1932,Westminster,B,07/01/2013,Monday,10/01/2013,Thursday,3,Adjournment,09/01/2013,10:48,Wednesday,AM,08/01/2013,PM,Tuesday,1
1933,Stratford,B,07/01/2013,Monday,14/01/2013,Monday,7,Result,11/01/2013,12:02,Friday,PM,11/01/2013,AM,Friday,3
1934,Isleworth,L,07/01/2013,Monday,14/01/2013,Monday,7,Bail condition,10/01/2013,11:35,Thursday,AM,12/01/2013,AM,Saturday,4
1935,Romford,B,07/01/2013,Monday,09/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1936,Highbury Corner,B,07/01/2013,Monday,09/01/2013,Wednesday,2,Warrant,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1937,Milton Keynes,B,07/01/2013,Monday,09/01/2013,Wednesday,2,Result,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1938,Peterborough,B,07/01/2013,Monday,09/01/2013,Wednesday,2,Result,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1939,Bromley,H,07/01/2013,Monday,09/01/2013,Wednesday,2,Result,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1940,City of London,H,07/01/2013,Monday,09/01/2013,Wednesday,2,Result,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1941,Luton and South Bedfordshire,B,07/01/2013,Monday,09/01/2013,Wednesday,2,Bail condition,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1942,Medway,H,07/01/2013,Monday,09/01/2013,Wednesday,2,Bail condition,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1943,City of London,H,07/01/2013,Monday,09/01/2013,Wednesday,2,Warrant,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1944,Stevenage,B,07/01/2013,Monday,09/01/2013,Wednesday,2,Result,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1945,City of London,L,07/01/2013,Monday,09/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,08/01/2013,PM,Tuesday,NotCheckedBefore
1946,Cambridge,B,07/01/2013,Monday,11/01/2013,Friday,4,Result,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
1947,Staines ,H,07/01/2013,Monday,15/01/2013,Tuesday,8,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1948,Worthing,H,08/01/2013,Tuesday,14/01/2013,Monday,6,Result,11/01/2013,08:55,Friday,AM,12/01/2013,AM,Saturday,3
1949,Brighton and Hove,H,08/01/2013,Tuesday,14/01/2013,Monday,6,Result,11/01/2013,08:55,Friday,AM,12/01/2013,AM,Saturday,3
1950,Worthing,H,08/01/2013,Tuesday,14/01/2013,Monday,6,Adjournment,11/01/2013,08:55,Friday,AM,12/01/2013,AM,Saturday,3
1951,Highgate,B,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,10/01/2013,09:07,Thursday,AM,09/01/2013,PM,Wednesday,1
1952,Chelmsford,B,08/01/2013,Tuesday,15/01/2013,Tuesday,7,Adjournment,14/01/2013,10:32,Monday,AM,14/01/2013,PM,Monday,1
1953,Willesden,L,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,10/01/2013,11:08,Thursday,AM,09/01/2013,PM,Wednesday,1
1954,Ealing,L,08/01/2013,Tuesday,16/01/2013,Wednesday,8,Result,10/01/2013,11:28,Thursday,AM,Unknown,Unknown,Unknown,6
1955,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1956,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1957,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1958,Westminster,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1959,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1960,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1961,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1962,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1963,Westminster,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1964,Westminster,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1965,Westminster,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1966,Thames,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Bail condition,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1967,Thames,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1968,Thames,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1969,Lavender Hill,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1970,Bromley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1971,Ealing,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1972,Hammersmith,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1973,Winchester,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1974,Eastbourne,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1975,Basingstoke,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1976,Hammersmith,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1977,Basingstoke,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1978,Basingstoke,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1979,Norwich,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1980,Croydon,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1981,Bromley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1982,Bromley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1983,Bromley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1984,Bromley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1985,Thames,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Bail condition,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1986,Thames,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Bail condition,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1987,Hammersmith,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1988,Barkingside,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1989,Hammersmith,B,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1990,Dartford,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Result,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1991,Barkingside,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1992,Ealing,L,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1993,Bexley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1994,Bexley,H,08/01/2013,Tuesday,10/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,09/01/2013,PM,Wednesday,NotCheckedBefore
1995,Reading,B,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
1996,Slough,H,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
1997,Reading,B,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
1998,Aylesbury,B,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
1999,Reading,B,08/01/2013,Tuesday,11/01/2013,Friday,3,Result,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
2000,Willesden,L,08/01/2013,Tuesday,11/01/2013,Friday,3,Adjournment,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
2001,Highbury Corner,B,08/01/2013,Tuesday,14/01/2013,Monday,6,Result,Null,Null,Null,Null,12/01/2013,AM,Saturday,NotCheckedBefore
2002,Westminster ,B,08/01/2013,Tuesday,15/01/2013,Tuesday,7,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2003,Reading,B,08/01/2013,Tuesday,21/01/2013,Monday,13,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2004,Hendon,B,09/01/2013,Wednesday,15/01/2013,Tuesday,6,Bail condition,14/01/2013,08:49,Monday,AM,14/01/2013,PM,Monday,1
2005,Chichester,H,09/01/2013,Wednesday,14/01/2013,Monday,5,Result,11/01/2013,08:55,Friday,AM,12/01/2013,AM,Saturday,3
2006,Horsham,H,09/01/2013,Wednesday,14/01/2013,Monday,5,Adjournment,11/01/2013,08:55,Friday,AM,12/01/2013,AM,Saturday,3
2007,Guildford,H,09/01/2013,Wednesday,14/01/2013,Monday,5,Result,11/01/2013,09:08,Friday,AM,12/01/2013,AM,Saturday,3
2008,Guildford,H,09/01/2013,Wednesday,14/01/2013,Monday,5,Adjournment,11/01/2013,09:08,Friday,AM,12/01/2013,AM,Saturday,3
2009,Brighton,H,09/01/2013,Wednesday,15/01/2013,Tuesday,6,Result,14/01/2013,09:34,Monday,AM,14/01/2013,PM,Monday,1
2010,Feltham,H,09/01/2013,Wednesday,14/01/2013,Monday,5,Result,11/01/2013,10:44,Friday,AM,12/01/2013,AM,Saturday,3
2011,Hendon,L,09/01/2013,Wednesday,14/01/2013,Monday,5,Adjournment,11/01/2013,10:44,Friday,AM,12/01/2013,AM,Saturday,3
2012,Hendon,L,09/01/2013,Wednesday,14/01/2013,Monday,5,Result,11/01/2013,12:02,Friday,PM,11/01/2013,AM,Friday,3
2013,Oxford,B,09/01/2013,Wednesday,14/01/2013,Monday,5,Result,11/01/2013,12:46,Friday,PM,11/01/2013,AM,Friday,3
2014,Newbury,B,09/01/2013,Wednesday,14/01/2013,Monday,5,Result,11/01/2013,12:46,Friday,PM,11/01/2013,AM,Friday,3
2015,Thames,B,09/01/2013,Wednesday,11/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,10/01/2013,PM,Thursday,NotCheckedBefore
